id,zip,Geographic Area Name,Households_Total,Households_Median,Households_Mean,families_mean,Married-couple_mean,Nonfamily_mean
8600000US50141,50141,ZCTA5 50141,250,52045,62350,76462,N,35322
8600000US50142,50142,ZCTA5 50142,385,56719,61005,67483,N,35671
8600000US50143,50143,ZCTA5 50143,231,65114,67715,62281,N,75923
8600000US50144,50144,ZCTA5 50144,1057,39760,51810,63358,N,23691
8600000US50146,50146,ZCTA5 50146,138,83750,80742,98505,N,23344
8600000US50147,50147,ZCTA5 50147,230,41071,49461,62175,N,28982
8600000US50148,50148,ZCTA5 50148,169,32625,42318,57615,N,12942
8600000US50149,50149,ZCTA5 50149,363,34792,37736,44720,N,22009
8600000US50150,50150,ZCTA5 50150,513,39583,51413,71090,N,27069
8600000US50151,50151,ZCTA5 50151,296,36071,44844,47715,N,36067
8600000US50153,50153,ZCTA5 50153,355,68750,73311,73994,N,69214
8600000US50154,50154,ZCTA5 50154,223,43958,60143,80740,N,32372
8600000US50155,50155,ZCTA5 50155,116,46111,57762,57209,N,58897
8600000US50156,50156,ZCTA5 50156,1759,56595,64752,76359,N,42555
8600000US50157,50157,ZCTA5 50157,306,45800,59989,70824,N,32787
8600000US50158,50158,ZCTA5 50158,11681,49767,61213,70203,N,38581
8600000US50160,50160,ZCTA5 50160,206,55000,66633,70068,N,53083
8600000US50161,50161,ZCTA5 50161,931,61719,73432,91568,N,37056
8600000US50162,50162,ZCTA5 50162,515,58487,59758,69304,N,32808
8600000US50163,50163,ZCTA5 50163,384,46111,46844,55774,N,29500
8600000US50164,50164,ZCTA5 50164,225,43021,47840,55560,N,31704
8600000US50165,50165,ZCTA5 50165,28,89063,78157,79263,N,N
8600000US50166,50166,ZCTA5 50166,584,65809,70064,79913,N,37777
8600000US50167,50167,ZCTA5 50167,256,55469,69551,81907,N,40915
8600000US50168,50168,ZCTA5 50168,288,65486,64350,74621,N,41388
8600000US50169,50169,ZCTA5 50169,1208,61167,81118,103592,N,32149
8600000US50170,50170,ZCTA5 50170,1153,56027,61277,71123,N,32798
8600000US50171,50171,ZCTA5 50171,1121,58355,71926,79955,N,48241
8600000US50173,50173,ZCTA5 50173,332,58977,67218,74488,N,37918
8600000US50174,50174,ZCTA5 50174,493,43938,56061,63348,N,41362
8600000US50201,50201,ZCTA5 50201,3321,56619,69959,84064,N,35055
8600000US50206,50206,ZCTA5 50206,180,54167,60159,66461,N,45776
8600000US50207,50207,ZCTA5 50207,952,56934,61531,69120,N,33436
8600000US50208,50208,ZCTA5 50208,8320,47060,58189,69032,N,36267
8600000US50210,50210,ZCTA5 50210,630,58571,72018,82845,N,30897
8600000US50211,50211,ZCTA5 50211,4282,77815,85833,93909,N,45824
8600000US50212,50212,ZCTA5 50212,1382,55263,68710,78996,N,32651
8600000US50213,50213,ZCTA5 50213,2823,42917,56222,72049,N,30729
8600000US50214,50214,ZCTA5 50214,274,89118,85435,82221,N,N
8600000US50216,50216,ZCTA5 50216,1131,60508,84050,94357,N,47765
8600000US50217,50217,ZCTA5 50217,322,40769,53114,70080,N,31017
8600000US50218,50218,ZCTA5 50218,47,48125,56479,68881,N,25263
8600000US50219,50219,ZCTA5 50219,4970,66280,75365,89432,N,39626
8600000US50220,50220,ZCTA5 50220,3224,45933,53387,59547,N,33305
8600000US50222,50222,ZCTA5 50222,243,61771,85176,103215,N,20508
8600000US50223,50223,ZCTA5 50223,207,34779,51306,55479,N,46090
8600000US50225,50225,ZCTA5 50225,1119,57917,65734,72862,N,45278
8600000US50226,50226,ZCTA5 50226,1824,111000,118323,127053,N,57085
8600000US50227,50227,ZCTA5 50227,7,76250,64414,57320,N,N
8600000US50228,50228,ZCTA5 50228,866,53421,64279,76049,N,34427
8600000US50229,50229,ZCTA5 50229,277,93375,103097,114546,N,39366
8600000US50230,50230,ZCTA5 50230,501,68015,68096,75843,N,47466
8600000US50231,50231,ZCTA5 50231,73,58750,62282,79119,N,39474
8600000US50232,50232,ZCTA5 50232,191,63194,68254,67515,N,70082
8600000US50233,50233,ZCTA5 50233,558,50000,59765,66874,N,42199
8600000US50234,50234,ZCTA5 50234,259,54861,59107,72175,N,35384
8600000US50235,50235,ZCTA5 50235,169,44821,50624,65304,N,31383
8600000US50236,50236,ZCTA5 50236,624,62283,80478,94647,N,42386
8600000US50237,50237,ZCTA5 50237,1121,76875,80945,87994,N,30688
8600000US50238,50238,ZCTA5 50238,406,50185,56243,62285,N,43419
8600000US50239,50239,ZCTA5 50239,51,49792,49284,50838,N,43309
8600000US50240,50240,ZCTA5 50240,992,70076,75177,73514,N,75054
8600000US50242,50242,ZCTA5 50242,139,53646,63327,75230,N,21509
8600000US50243,50243,ZCTA5 50243,114,41875,55361,59901,N,30423
8600000US50244,50244,ZCTA5 50244,745,74792,83367,95415,N,41596
8600000US50246,50246,ZCTA5 50246,315,53958,62953,81010,N,31649
8600000US50247,50247,ZCTA5 50247,846,65147,73065,85983,N,30912
8600000US50248,50248,ZCTA5 50248,1910,58561,69949,79854,N,45305
8600000US50249,50249,ZCTA5 50249,498,44219,57172,73375,N,27168
8600000US50250,50250,ZCTA5 50250,1102,50296,52959,59347,N,40699
8600000US50251,50251,ZCTA5 50251,528,59013,72823,72928,N,72472
8600000US50252,50252,ZCTA5 50252,62,47500,144045,167781,N,20620
8600000US50254,50254,ZCTA5 50254,153,63523,63556,68430,N,44554
8600000US50255,50255,ZCTA5 50255,22,53750,54150,60179,N,43600
8600000US50256,50256,ZCTA5 50256,238,62206,62732,63646,N,25513
8600000US50257,50257,ZCTA5 50257,325,60865,63410,71782,N,28663
8600000US50258,50258,ZCTA5 50258,387,52132,54986,64638,N,31937
8600000US50261,50261,ZCTA5 50261,753,84194,95291,104428,N,57632
8600000US50262,50262,ZCTA5 50262,229,34219,44896,48729,N,27322
8600000US50263,50263,ZCTA5 50263,6431,81269,103369,113586,N,68472
8600000US50264,50264,ZCTA5 50264,130,39063,57664,69526,N,27834
8600000US50265,50265,ZCTA5 50265,13084,69272,89725,108305,N,54387
8600000US50266,50266,ZCTA5 50266,10708,75144,100608,131205,N,56030
8600000US50268,50268,ZCTA5 50268,391,30625,43382,52121,N,23325
8600000US50271,50271,ZCTA5 50271,313,42721,47906,56691,N,29531
8600000US50272,50272,ZCTA5 50272,67,46250,56887,48772,N,64306
8600000US50273,50273,ZCTA5 50273,3245,51113,68845,78382,N,47571
8600000US50274,50274,ZCTA5 50274,174,56667,56439,72057,N,31172
8600000US50275,50275,ZCTA5 50275,207,34250,50321,66361,N,20991
8600000US50276,50276,ZCTA5 50276,916,59318,74750,90442,N,45865
8600000US50277,50277,ZCTA5 50277,196,51250,56730,73963,N,24956
8600000US50278,50278,ZCTA5 50278,381,58482,65328,76803,N,30610
8600000US50309,50309,ZCTA5 50309,3018,32256,52138,50877,N,51563
8600000US50310,50310,ZCTA5 50310,12645,57830,67153,79000,N,47125
8600000US50311,50311,ZCTA5 50311,5764,44016,56942,72090,N,40696
8600000US50312,50312,ZCTA5 50312,7338,50817,77950,116722,N,43178
8600000US50313,50313,ZCTA5 50313,6734,50403,54525,58778,N,40372
8600000US50314,50314,ZCTA5 50314,4090,30473,38764,40057,N,32577
8600000US50315,50315,ZCTA5 50315,14250,41793,51828,57923,N,36484
8600000US50316,50316,ZCTA5 50316,5929,37424,46407,50633,N,33817
8600000US50317,50317,ZCTA5 50317,14313,44744,52568,58059,N,37921
8600000US50319,50319,ZCTA5 50319,0,-,-,-,-,-
8600000US50320,50320,ZCTA5 50320,7443,53996,65777,70307,N,48174
8600000US50321,50321,ZCTA5 50321,3435,51653,84178,105707,N,40466
8600000US50322,50322,ZCTA5 50322,13226,69282,86657,102943,N,54281
8600000US50323,50323,ZCTA5 50323,3615,119531,147805,155749,N,93463
8600000US50324,50324,ZCTA5 50324,2109,55701,67161,76917,N,45890
8600000US50325,50325,ZCTA5 50325,5971,90993,117054,135204,N,56332
8600000US50327,50327,ZCTA5 50327,4133,76871,88577,99303,N,51583
8600000US50401,50401,ZCTA5 50401,13560,42458,56578,73853,N,34022
8600000US50420,50420,ZCTA5 50420,194,37188,51111,60009,N,36008
8600000US50421,50421,ZCTA5 50421,1320,47500,57153,72712,N,35826
8600000US50423,50423,ZCTA5 50423,1304,48071,60059,71440,N,36244
8600000US50424,50424,ZCTA5 50424,605,53679,61842,79397,N,29046
8600000US50426,50426,ZCTA5 50426,20,103500,98885,89445,N,108233
8600000US50428,50428,ZCTA5 50428,4146,51790,68429,82622,N,39277
8600000US50430,50430,ZCTA5 50430,206,49545,67627,80881,N,44275
8600000US50431,50431,ZCTA5 50431,156,35227,41158,47831,N,18150
8600000US50432,50432,ZCTA5 50432,117,37750,42901,57493,N,28288
8600000US50433,50433,ZCTA5 50433,105,55781,83630,113613,N,41729
8600000US50434,50434,ZCTA5 50434,195,41458,62302,59661,N,67075
8600000US50435,50435,ZCTA5 50435,242,47083,52074,61170,N,16094
8600000US50436,50436,ZCTA5 50436,2430,48442,59533,73567,N,31621
8600000US50438,50438,ZCTA5 50438,1490,59627,69837,75923,N,45223
8600000US50439,50439,ZCTA5 50439,170,46939,63498,71280,N,34246
8600000US50440,50440,ZCTA5 50440,237,48250,79100,105886,N,39216
8600000US50441,50441,ZCTA5 50441,2354,48886,61296,72637,N,31281
8600000US50444,50444,ZCTA5 50444,134,51522,53887,62451,N,36951
8600000US50446,50446,ZCTA5 50446,260,52981,81185,100829,N,28951
8600000US50447,50447,ZCTA5 50447,500,38636,48440,57706,N,26034
8600000US50448,50448,ZCTA5 50448,313,55547,61949,70793,N,33385
8600000US50449,50449,ZCTA5 50449,278,41389,55526,65282,N,36737
8600000US50450,50450,ZCTA5 50450,1229,40028,48588,64543,N,24470
8600000US50451,50451,ZCTA5 50451,217,46250,65313,72275,N,47101
8600000US50452,50452,ZCTA5 50452,332,55192,69487,87261,N,37323
8600000US50453,50453,ZCTA5 50453,271,53125,57509,61444,N,35302
8600000US50454,50454,ZCTA5 50454,69,29676,40212,43265,N,N
8600000US50455,50455,ZCTA5 50455,140,52813,54544,68368,N,35566
8600000US50456,50456,ZCTA5 50456,703,48958,53827,61104,N,28295
8600000US50457,50457,ZCTA5 50457,165,44141,52327,59539,N,28221
8600000US50458,50458,ZCTA5 50458,915,53510,62340,75853,N,32418
8600000US50459,50459,ZCTA5 50459,1270,49811,59687,74723,N,27255
8600000US50460,50460,ZCTA5 50460,89,57159,75699,76620,N,60220
8600000US50461,50461,ZCTA5 50461,2418,51100,59281,70388,N,35508
8600000US50464,50464,ZCTA5 50464,279,53162,65933,68181,N,53533
8600000US50465,50465,ZCTA5 50465,107,49375,48834,56943,N,14029
8600000US50466,50466,ZCTA5 50466,741,47639,53347,66874,N,28308
8600000US50467,50467,ZCTA5 50467,35,56875,60406,66367,N,24640
8600000US50468,50468,ZCTA5 50468,641,56719,68632,67812,N,68343
8600000US50469,50469,ZCTA5 50469,724,56304,66763,78687,N,36198
8600000US50470,50470,ZCTA5 50470,106,41786,41424,42484,N,39126
8600000US50471,50471,ZCTA5 50471,355,42461,53943,66524,N,34597
8600000US50472,50472,ZCTA5 50472,930,50682,59550,67667,N,39115
8600000US50473,50473,ZCTA5 50473,100,38750,56883,75909,N,40230
8600000US50475,50475,ZCTA5 50475,637,47986,59702,67195,N,42822
8600000US50476,50476,ZCTA5 50476,319,55139,55392,69175,N,33795
8600000US50477,50477,ZCTA5 50477,182,41667,44332,47277,N,40108
8600000US50478,50478,ZCTA5 50478,392,43750,58230,64684,N,26796
8600000US50479,50479,ZCTA5 50479,250,41800,54260,56729,N,33304
8600000US50480,50480,ZCTA5 50480,389,46696,65840,91083,N,33597
8600000US50482,50482,ZCTA5 50482,407,66065,87719,108911,N,43072
8600000US50483,50483,ZCTA5 50483,338,55714,64561,71856,N,41201
8600000US50484,50484,ZCTA5 50484,179,39063,47840,58877,N,34087
8600000US50501,50501,ZCTA5 50501,11707,39710,55925,71930,N,34790
8600000US50510,50510,ZCTA5 50510,426,55313,64991,84348,N,34436
8600000US50511,50511,ZCTA5 50511,3258,51149,60606,74377,N,37861
8600000US50514,50514,ZCTA5 50514,646,47917,59525,77823,N,26280
8600000US50515,50515,ZCTA5 50515,104,32500,41939,63064,N,15900
8600000US50516,50516,ZCTA5 50516,240,54833,57606,66075,N,32756
8600000US50517,50517,ZCTA5 50517,430,45833,65022,76518,N,35902
8600000US50518,50518,ZCTA5 50518,143,70313,92536,104529,N,32946
8600000US50519,50519,ZCTA5 50519,245,42330,51304,62099,N,33941
8600000US50520,50520,ZCTA5 50520,64,37917,46042,56048,N,26945
8600000US50521,50521,ZCTA5 50521,30,18333,19743,-,-,19743
8600000US50522,50522,ZCTA5 50522,293,51250,56794,72813,N,27602
8600000US50523,50523,ZCTA5 50523,309,60439,65568,72411,N,28952
8600000US50524,50524,ZCTA5 50524,219,56250,67676,73075,N,49325
8600000US50525,50525,ZCTA5 50525,1384,39200,64092,67333,N,56669
8600000US50527,50527,ZCTA5 50527,112,33281,44708,54486,N,27776
8600000US50528,50528,ZCTA5 50528,216,62109,72253,87654,87654,36475
8600000US50529,50529,ZCTA5 50529,347,47708,54821,61763,N,31949
8600000US50530,50530,ZCTA5 50530,524,35625,48081,60441,N,27287
8600000US50531,50531,ZCTA5 50531,135,69107,133256,157073,N,27452
8600000US50532,50532,ZCTA5 50532,431,49432,56582,62794,N,47324
8600000US50533,50533,ZCTA5 50533,1532,45985,65500,77770,N,41686
8600000US50535,50535,ZCTA5 50535,367,44432,61288,74430,N,42695
8600000US50536,50536,ZCTA5 50536,1887,47321,60897,75665,N,39158
8600000US50538,50538,ZCTA5 50538,211,52708,63238,75165,N,35656
8600000US50539,50539,ZCTA5 50539,243,55208,81529,97330,N,34335
8600000US50540,50540,ZCTA5 50540,393,44740,49290,61330,N,27213
8600000US50541,50541,ZCTA5 50541,354,44412,54017,59735,N,44347
8600000US50542,50542,ZCTA5 50542,461,52639,58746,63943,N,48214
8600000US50543,50543,ZCTA5 50543,617,44583,56432,64475,N,31620
8600000US50544,50544,ZCTA5 50544,217,43315,51202,59210,N,27157
8600000US50545,50545,ZCTA5 50545,85,56250,68624,72879,N,56436
8600000US50546,50546,ZCTA5 50546,175,40865,54411,67279,N,16869
8600000US50548,50548,ZCTA5 50548,2488,49922,66053,80725,N,34494
8600000US50551,50551,ZCTA5 50551,52,48750,70569,78887,N,N
8600000US50554,50554,ZCTA5 50554,743,41815,56136,72402,N,33680
8600000US50556,50556,ZCTA5 50556,136,41667,58682,80474,N,29378
8600000US50557,50557,ZCTA5 50557,366,40625,49884,63033,N,30034
8600000US50558,50558,ZCTA5 50558,313,52422,57019,62612,N,42810
8600000US50559,50559,ZCTA5 50559,148,45625,74792,103554,N,30160
8600000US50560,50560,ZCTA5 50560,236,59375,80621,68591,N,102224
8600000US50561,50561,ZCTA5 50561,278,57059,59777,68343,N,45678
8600000US50562,50562,ZCTA5 50562,259,39821,57300,71170,N,28326
8600000US50563,50563,ZCTA5 50563,1179,39336,57459,66676,N,36763
8600000US50565,50565,ZCTA5 50565,238,41686,53966,55696,N,50959
8600000US50566,50566,ZCTA5 50566,172,47656,51810,57275,N,36484
8600000US50567,50567,ZCTA5 50567,82,56000,83051,92421,N,37457
8600000US50568,50568,ZCTA5 50568,608,46250,59516,70339,N,39259
8600000US50569,50569,ZCTA5 50569,351,50679,52304,57004,N,38820
8600000US50570,50570,ZCTA5 50570,91,81250,94300,96204,N,65282
8600000US50571,50571,ZCTA5 50571,143,38375,47507,60910,N,28967
8600000US50573,50573,ZCTA5 50573,25,46875,53604,66575,N,32669
8600000US50574,50574,ZCTA5 50574,1026,42742,53407,71684,N,29660
8600000US50575,50575,ZCTA5 50575,483,48036,57433,65387,N,35477
8600000US50576,50576,ZCTA5 50576,182,40536,42526,57826,N,14955
8600000US50577,50577,ZCTA5 50577,193,53304,55007,63366,N,37981
8600000US50578,50578,ZCTA5 50578,300,46250,86284,110502,N,27459
8600000US50579,50579,ZCTA5 50579,1055,48990,62781,73336,N,36373
8600000US50581,50581,ZCTA5 50581,366,43958,55930,66636,N,32428
8600000US50582,50582,ZCTA5 50582,92,35714,54382,76155,N,26540
8600000US50583,50583,ZCTA5 50583,1188,46667,57039,69840,N,34884
8600000US50585,50585,ZCTA5 50585,400,38125,56274,70395,N,30956
8600000US50586,50586,ZCTA5 50586,126,42500,48802,48392,N,36784
8600000US50588,50588,ZCTA5 50588,4542,46845,57045,70056,N,31622
8600000US50590,50590,ZCTA5 50590,408,41023,61328,75168,N,28789
8600000US50591,50591,ZCTA5 50591,100,46250,52877,71129,N,26102
8600000US50593,50593,ZCTA5 50593,29,24375,39021,43581,N,27050
8600000US50594,50594,ZCTA5 50594,84,60278,69654,76428,N,32654
8600000US50595,50595,ZCTA5 50595,3870,40414,55534,62248,N,40985
8600000US50597,50597,ZCTA5 50597,481,49432,77109,97749,N,41263
8600000US50598,50598,ZCTA5 50598,387,54688,86328,102451,N,38126
8600000US50599,50599,ZCTA5 50599,190,47500,60623,69578,N,35390
8600000US50601,50601,ZCTA5 50601,983,52548,59434,66980,N,40902
8600000US50602,50602,ZCTA5 50602,664,52727,63400,72793,N,35776
8600000US50603,50603,ZCTA5 50603,288,47685,49482,50762,N,43519
8600000US50604,50604,ZCTA5 50604,703,47292,69130,83238,N,35596
8600000US50605,50605,ZCTA5 50605,58,35000,50484,69636,N,25200
8600000US50606,50606,ZCTA5 50606,384,43158,51391,58487,N,27884
8600000US50607,50607,ZCTA5 50607,228,52115,57515,60423,N,32980
8600000US50609,50609,ZCTA5 50609,147,52083,73036,91906,N,36237
8600000US50611,50611,ZCTA5 50611,159,47386,70008,82654,N,21646
8600000US50612,50612,ZCTA5 50612,130,73500,116485,122844,N,N
8600000US50613,50613,ZCTA5 50613,15171,51257,70023,90400,N,39157
8600000US50616,50616,ZCTA5 50616,4509,41654,51006,61886,N,28721
8600000US50619,50619,ZCTA5 50619,973,45924,51340,61752,N,24981
8600000US50620,50620,ZCTA5 50620,23,41458,39878,49813,N,34580
8600000US50621,50621,ZCTA5 50621,630,57250,82212,95955,N,44282
8600000US50622,50622,ZCTA5 50622,1286,71339,81895,91991,N,44107
8600000US50624,50624,ZCTA5 50624,706,66833,88090,103971,N,44960
8600000US50625,50625,ZCTA5 50625,496,44048,54945,62177,N,36333
8600000US50626,50626,ZCTA5 50626,743,64583,69676,77295,N,37081
8600000US50627,50627,ZCTA5 50627,1320,49329,60146,76374,N,30456
8600000US50628,50628,ZCTA5 50628,542,46154,69888,67416,N,71720
8600000US50629,50629,ZCTA5 50629,889,55074,72614,74332,N,63414
8600000US50630,50630,ZCTA5 50630,826,44091,57616,70737,N,32880
8600000US50632,50632,ZCTA5 50632,438,56132,64481,70490,N,39009
8600000US50633,50633,ZCTA5 50633,185,45074,61187,74974,N,31147
8600000US50634,50634,ZCTA5 50634,344,46838,55270,70914,N,37446
8600000US50635,50635,ZCTA5 50635,754,58571,71740,78150,N,53515
8600000US50636,50636,ZCTA5 50636,827,50197,56443,65645,N,35831
8600000US50638,50638,ZCTA5 50638,1382,53404,65721,81444,N,31745
8600000US50641,50641,ZCTA5 50641,658,46167,57345,59361,N,50239
8600000US50642,50642,ZCTA5 50642,234,62708,60907,63494,N,41873
8600000US50643,50643,ZCTA5 50643,1058,77619,84682,99138,N,42499
8600000US50644,50644,ZCTA5 50644,3412,58016,74163,92022,N,36137
8600000US50645,50645,ZCTA5 50645,479,36086,44714,56299,N,28218
8600000US50647,50647,ZCTA5 50647,773,56458,64525,76067,N,33792
8600000US50648,50648,ZCTA5 50648,1674,59932,75166,86711,N,32832
8600000US50650,50650,ZCTA5 50650,237,46625,65776,84529,N,30662
8600000US50651,50651,ZCTA5 50651,1501,57245,72857,86380,N,40115
8600000US50652,50652,ZCTA5 50652,48,30625,34015,35334,N,26411
8600000US50653,50653,ZCTA5 50653,286,52273,80347,90725,N,52323
8600000US50654,50654,ZCTA5 50654,178,41731,51456,70100,N,23575
8600000US50655,50655,ZCTA5 50655,319,53802,58368,69189,N,36219
8600000US50658,50658,ZCTA5 50658,1106,46220,58107,70735,N,27971
8600000US50659,50659,ZCTA5 50659,2366,43547,58764,68416,N,32514
8600000US50660,50660,ZCTA5 50660,562,64511,65441,71366,N,45410
8600000US50662,50662,ZCTA5 50662,3015,40385,51635,66164,N,28674
8600000US50664,50664,ZCTA5 50664,5,-,N,N,N,-
8600000US50665,50665,ZCTA5 50665,1156,54119,69702,83476,N,37708
8600000US50666,50666,ZCTA5 50666,366,65625,68922,81072,N,34264
8600000US50667,50667,ZCTA5 50667,315,65156,72501,78516,N,49810
8600000US50668,50668,ZCTA5 50668,500,59286,62748,73959,N,32152
8600000US50669,50669,ZCTA5 50669,1062,60743,79535,97606,N,41495
8600000US50670,50670,ZCTA5 50670,825,57054,66618,78520,N,32749
8600000US50671,50671,ZCTA5 50671,87,67292,63779,64910,N,59936
8600000US50672,50672,ZCTA5 50672,222,60833,73244,87798,N,25665
8600000US50673,50673,ZCTA5 50673,91,56094,63369,67828,N,42469
8600000US50674,50674,ZCTA5 50674,1498,54100,60963,69658,N,43427
8600000US50675,50675,ZCTA5 50675,1033,56027,75004,84886,N,45226
8600000US50676,50676,ZCTA5 50676,868,53514,63157,71429,N,35486
8600000US50677,50677,ZCTA5 50677,4270,64139,78688,96936,N,33523
8600000US50680,50680,ZCTA5 50680,538,52955,69531,83049,N,36155
8600000US50681,50681,ZCTA5 50681,192,57500,66383,74632,N,32376
8600000US50682,50682,ZCTA5 50682,689,62434,69669,77514,N,33175
8600000US50701,50701,ZCTA5 50701,12912,47900,61116,75023,N,41159
8600000US50702,50702,ZCTA5 50702,8689,40561,48296,57061,N,34867
8600000US50703,50703,ZCTA5 50703,7840,33184,40933,47273,N,28504
8600000US50707,50707,ZCTA5 50707,3304,44227,55625,64090,N,36519
8600000US50801,50801,ZCTA5 50801,4065,42837,54596,67186,N,32054
8600000US50830,50830,ZCTA5 50830,752,51154,64045,73074,N,31956
8600000US50833,50833,ZCTA5 50833,988,44509,48137,55141,N,32241
8600000US50835,50835,ZCTA5 50835,51,39063,37076,51749,N,4981
8600000US50836,50836,ZCTA5 50836,162,37500,50519,62522,N,31135
8600000US50837,50837,ZCTA5 50837,144,47857,58987,67168,N,48468
8600000US50839,50839,ZCTA5 50839,13,31563,33323,39200,N,23920
8600000US50840,50840,ZCTA5 50840,257,40893,58102,71992,N,36602
8600000US50841,50841,ZCTA5 50841,1257,45613,52624,60965,N,33753
8600000US50842,50842,ZCTA5 50842,38,56250,64718,73593,N,36122
8600000US50843,50843,ZCTA5 50843,236,40714,53091,60264,N,34173
8600000US50845,50845,ZCTA5 50845,329,47083,51516,58029,N,30874
8600000US50846,50846,ZCTA5 50846,515,45602,50964,61276,N,34604
8600000US50847,50847,ZCTA5 50847,32,37500,58966,69522,N,23729
8600000US50848,50848,ZCTA5 50848,185,43281,73592,102489,N,33013
8600000US50849,50849,ZCTA5 50849,1179,47042,58144,71972,N,29379
8600000US50851,50851,ZCTA5 50851,828,44000,57655,66591,N,36576
